"","iso_code","continent","location","date","total_cases","new_cases","total_deaths","new_deaths","total_cases_per_million","new_cases_per_million","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","pos_rate","tDay-7","pDay-7","tDay-6","pDay-6","tDay-5","pDay-5","tDay-4","pDay-4","tDay-3","pDay-3","tDay-2","pDay-2","tDay-1","pDay-1"
"832","ITA","Europe","Italy","2020-03-22",53578,6557,4827,795,886.146,108.449,79.835,13.149,258402,25180,4.274,0.416,19072,0.315,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.260405083399523,3497,0.222328183609893,2823,0.21610656051443,4000,0.37400654511454,3526,0.208836768538261,4207,0.244082153631933,5322,0.220747438715832,5986,0.227293438639125
"842","ITA","Europe","Italy","2020-03-23",59138,5560,5476,649,978.105,91.959,90.57,10.734,275468,17066,4.556,0.282,19644,0.325,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.3257939763272,2823,0.21610656051443,4000,0.37400654511454,3526,0.208836768538261,4207,0.244082153631933,5322,0.220747438715832,5986,0.227293438639125,6557,0.260405083399523
"852","ITA","Europe","Italy","2020-03-24",63927,4789,6077,601,1057.312,79.207,100.51,9.94,296964,21496,4.912,0.356,21187,0.35,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.222785634536658,4000,0.37400654511454,3526,0.208836768538261,4207,0.244082153631933,5322,0.220747438715832,5986,0.227293438639125,6557,0.260405083399523,5560,0.3257939763272
"863","ITA","Europe","Italy","2020-03-25",69176,5249,6820,743,1144.127,86.815,112.798,12.289,324445,27481,5.366,0.455,22701,0.375,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.191004694152323,3526,0.208836768538261,4207,0.244082153631933,5322,0.220747438715832,5986,0.227293438639125,6557,0.260405083399523,5560,0.3257939763272,4789,0.222785634536658
"873","ITA","Europe","Italy","2020-03-26",74386,5210,7505,685,1230.297,86.17,124.128,11.329,361060,36615,5.972,0.606,25469,0.421,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.142291410624061,4207,0.244082153631933,5322,0.220747438715832,5986,0.227293438639125,6557,0.260405083399523,5560,0.3257939763272,4789,0.222785634536658,5249,0.191004694152323
"883","ITA","Europe","Italy","2020-03-27",80539,6153,8165,660,1332.064,101.767,135.044,10.916,394079,33019,6.518,0.546,26742,0.442,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.186347254610982,5322,0.220747438715832,5986,0.227293438639125,6557,0.260405083399523,5560,0.3257939763272,4789,0.222785634536658,5249,0.191004694152323,5210,0.142291410624061
"893","ITA","Europe","Italy","2020-03-28",86498,5959,9136,971,1430.622,98.558,151.104,16.06,429526,35447,7.104,0.586,28043,0.464,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.168110136259768,5986,0.227293438639125,6557,0.260405083399523,5560,0.3257939763272,4789,0.222785634536658,5249,0.191004694152323,5210,0.142291410624061,6153,0.186347254610982
"904","ITA","Europe","Italy","2020-03-29",92472,5974,10023,887,1529.428,98.806,165.774,14.67,454030,24504,7.509,0.405,27947,0.462,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.243796931113288,6557,0.260405083399523,5560,0.3257939763272,4789,0.222785634536658,5249,0.191004694152323,5210,0.142291410624061,6153,0.186347254610982,5959,0.168110136259768
"914","ITA","Europe","Italy","2020-03-30",97689,5217,10781,758,1615.714,86.286,178.311,12.537,477359,23329,7.895,0.386,28842,0.477,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.223627245059797,5560,0.3257939763272,4789,0.222785634536658,5249,0.191004694152323,5210,0.142291410624061,6153,0.186347254610982,5959,0.168110136259768,5974,0.243796931113288
"924","ITA","Europe","Italy","2020-03-31",101739,4050,11591,810,1682.698,66.984,191.708,13.397,506968,29609,8.385,0.49,30001,0.496,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.136782734979229,4789,0.222785634536658,5249,0.191004694152323,5210,0.142291410624061,6153,0.186347254610982,5959,0.168110136259768,5974,0.243796931113288,5217,0.223627245059797
"934","ITA","Europe","Italy","2020-04-01",105792,4053,12430,839,1749.732,67.034,205.584,13.877,541423,34455,8.955,0.57,30997,0.513,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.117631693513278,5249,0.191004694152323,5210,0.142291410624061,6153,0.186347254610982,5959,0.168110136259768,5974,0.243796931113288,5217,0.223627245059797,4050,0.136782734979229
"944","ITA","Europe","Italy","2020-04-02",110574,4782,13157,727,1828.823,79.091,217.608,12.024,581232,39809,9.613,0.658,31453,0.52,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.120123590142933,5210,0.142291410624061,6153,0.186347254610982,5959,0.168110136259768,5974,0.243796931113288,5217,0.223627245059797,4050,0.136782734979229,4053,0.117631693513278
"954","ITA","Europe","Italy","2020-04-03",115242,4668,13917,760,1906.029,77.206,230.178,12.57,619849,38617,10.252,0.639,32253,0.533,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.120879405443199,6153,0.186347254610982,5959,0.168110136259768,5974,0.243796931113288,5217,0.223627245059797,4050,0.136782734979229,4053,0.117631693513278,4782,0.120123590142933
"964","ITA","Europe","Italy","2020-04-04",119827,4585,14681,764,1981.862,75.833,242.814,12.636,657224,37375,10.87,0.618,32528,0.538,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.122675585284281,5959,0.168110136259768,5974,0.243796931113288,5217,0.223627245059797,4050,0.136782734979229,4053,0.117631693513278,4782,0.120123590142933,4668,0.120879405443199
"974","ITA","Europe","Italy","2020-04-05",124632,4805,15362,681,2061.334,79.472,254.078,11.263,691461,34237,11.436,0.566,33919,0.561,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.140345240529252,5974,0.243796931113288,5217,0.223627245059797,4050,0.136782734979229,4053,0.117631693513278,4782,0.120123590142933,4668,0.120879405443199,4585,0.122675585284281
"984","ITA","Europe","Italy","2020-04-06",128948,4316,15889,527,2132.718,71.384,262.794,8.716,721732,30271,11.937,0.501,34910,0.577,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.142578705691916,5217,0.223627245059797,4050,0.136782734979229,4053,0.117631693513278,4782,0.120123590142933,4668,0.120879405443199,4585,0.122675585284281,4805,0.140345240529252
"994","ITA","Europe","Italy","2020-04-07",132547,3599,16525,636,2192.243,59.525,273.313,10.519,755445,33713,12.495,0.558,35497,0.587,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.106754071129831,4050,0.136782734979229,4053,0.117631693513278,4782,0.120123590142933,4668,0.120879405443199,4585,0.122675585284281,4805,0.140345240529252,4316,0.142578705691916
"1004","ITA","Europe","Italy","2020-04-08",135586,3039,17129,604,2242.506,50.263,283.303,9.99,807125,51680,13.349,0.855,37957,0.628,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0588041795665635,4053,0.117631693513278,4782,0.120123590142933,4668,0.120879405443199,4585,0.122675585284281,4805,0.140345240529252,4316,0.142578705691916,3599,0.106754071129831
"1014","ITA","Europe","Italy","2020-04-09",139422,3836,17669,540,2305.951,63.445,292.234,8.931,853369,46244,14.114,0.765,38877,0.643,"tests performed",91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0829513017905026,4782,0.120123590142933,4668,0.120879405443199,4585,0.122675585284281,4805,0.140345240529252,4316,0.142578705691916,3599,0.106754071129831,3039,0.0588041795665635
"1024","ITA","Europe","Italy","2020-04-10",143626,4204,18281,612,2375.482,69.531,302.356,10.122,906864,53495,14.999,0.885,41002,0.678,"tests performed",87.96,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0785867838115712,4668,0.120879405443199,4585,0.122675585284281,4805,0.140345240529252,4316,0.142578705691916,3599,0.106754071129831,3039,0.0588041795665635,3836,0.0829513017905026
"1034","ITA","Europe","Italy","2020-04-11",147577,3951,18851,570,2440.829,65.347,311.783,9.427,963473,56609,15.935,0.936,43750,0.724,"tests performed",87.96,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0697945556360296,4585,0.122675585284281,4805,0.140345240529252,4316,0.142578705691916,3599,0.106754071129831,3039,0.0588041795665635,3836,0.0829513017905026,4204,0.0785867838115712
"1044","ITA","Europe","Italy","2020-04-12",152271,4694,19470,619,2518.465,77.636,322.021,10.238,1010193,46720,16.708,0.773,45533,0.753,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.100470890410959,4805,0.140345240529252,4316,0.142578705691916,3599,0.106754071129831,3039,0.0588041795665635,3836,0.0829513017905026,4204,0.0785867838115712,3951,0.0697945556360296
"1054","ITA","Europe","Italy","2020-04-13",156363,4092,19901,431,2586.144,67.679,329.15,7.128,1046910,36717,17.315,0.607,46454,0.768,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.111447013644906,4316,0.142578705691916,3599,0.106754071129831,3039,0.0588041795665635,3836,0.0829513017905026,4204,0.0785867838115712,3951,0.0697945556360296,4694,0.100470890410959
"1064","ITA","Europe","Italy","2020-04-14",159516,3153,20465,564,2638.293,52.149,338.478,9.328,1073689,26779,17.758,0.443,45463,0.752,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.117741513872811,3599,0.106754071129831,3039,0.0588041795665635,3836,0.0829513017905026,4204,0.0785867838115712,3951,0.0697945556360296,4694,0.100470890410959,4092,0.111447013644906
"1074","ITA","Europe","Italy","2020-04-15",162488,2972,21069,604,2687.448,49.155,348.468,9.99,1117404,43715,18.481,0.723,44326,0.733,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0679858172252087,3039,0.0588041795665635,3836,0.0829513017905026,4204,0.0785867838115712,3951,0.0697945556360296,4694,0.100470890410959,4092,0.111447013644906,3153,0.117741513872811
"1084","ITA","Europe","Italy","2020-04-16",165155,2667,21647,578,2731.558,44.11,358.028,9.56,1178403,60999,19.49,1.009,46433,0.768,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.043722028229971,3836,0.0829513017905026,4204,0.0785867838115712,3951,0.0697945556360296,4694,0.100470890410959,4092,0.111447013644906,3153,0.117741513872811,2972,0.0679858172252087
"1094","ITA","Europe","Italy","2020-04-17",168941,3786,22172,525,2794.176,62.618,366.711,8.683,1244108,65705,20.577,1.087,48178,0.797,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0576211856023134,4204,0.0785867838115712,3951,0.0697945556360296,4694,0.100470890410959,4092,0.111447013644906,3153,0.117741513872811,2972,0.0679858172252087,2667,0.043722028229971
"1104","ITA","Europe","Italy","2020-04-18",172434,3493,22747,575,2851.948,57.772,376.221,9.51,1305833,61725,21.598,1.021,48909,0.809,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0565897124341839,3951,0.0697945556360296,4694,0.100470890410959,4092,0.111447013644906,3153,0.117741513872811,2972,0.0679858172252087,2667,0.043722028229971,3786,0.0576211856023134
"1114","ITA","Europe","Italy","2020-04-19",175925,3491,23227,480,2909.687,57.739,384.16,7.939,1356541,50708,22.436,0.839,49478,0.818,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0688451526386369,4694,0.100470890410959,4092,0.111447013644906,3153,0.117741513872811,2972,0.0679858172252087,2667,0.043722028229971,3786,0.0576211856023134,3493,0.0565897124341839
"1124","ITA","Europe","Italy","2020-04-20",178972,3047,23660,433,2960.083,50.395,391.321,7.162,1398024,41483,23.122,0.686,50159,0.83,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0734517754260782,4092,0.111447013644906,3153,0.117741513872811,2972,0.0679858172252087,2667,0.043722028229971,3786,0.0576211856023134,3493,0.0565897124341839,3491,0.0688451526386369
"1134","ITA","Europe","Italy","2020-04-21",181228,2256,24114,454,2997.395,37.313,398.83,7.509,1450150,52126,23.985,0.862,53780,0.889,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0432797452327054,3153,0.117741513872811,2972,0.0679858172252087,2667,0.043722028229971,3786,0.0576211856023134,3493,0.0565897124341839,3491,0.0688451526386369,3047,0.0734517754260782
"1144","ITA","Europe","Italy","2020-04-22",183957,2729,24648,534,3042.531,45.136,407.662,8.832,1513251,63101,25.028,1.044,56550,0.935,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0432481260201899,2972,0.0679858172252087,2667,0.043722028229971,3786,0.0576211856023134,3493,0.0565897124341839,3491,0.0688451526386369,3047,0.0734517754260782,2256,0.0432797452327054
"1154","ITA","Europe","Italy","2020-04-23",187327,3370,25085,437,3098.269,55.738,414.89,7.228,1579909,66658,26.131,1.102,57358,0.949,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0505565723544061,2667,0.043722028229971,3786,0.0576211856023134,3493,0.0565897124341839,3491,0.0688451526386369,3047,0.0734517754260782,2256,0.0432797452327054,2729,0.0432481260201899
"1164","ITA","Europe","Italy","2020-04-24",189973,2646,25549,464,3142.032,43.763,422.564,7.674,1642356,62447,27.164,1.033,56893,0.941,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0423719313978254,3786,0.0576211856023134,3493,0.0565897124341839,3491,0.0688451526386369,3047,0.0734517754260782,2256,0.0432797452327054,2729,0.0432481260201899,3370,0.0505565723544061
"1174","ITA","Europe","Italy","2020-04-25",192994,3021,25969,420,3191.997,49.965,429.511,6.947,1707743,65387,28.245,1.081,57416,0.95,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0462018444033218,3493,0.0565897124341839,3491,0.0688451526386369,3047,0.0734517754260782,2256,0.0432797452327054,2729,0.0432481260201899,3370,0.0505565723544061,2646,0.0423719313978254
"1184","ITA","Europe","Italy","2020-04-26",195351,2357,26384,415,3230.981,38.983,436.375,6.864,1757659,49916,29.071,0.826,57303,0.948,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0472193284718327,3491,0.0688451526386369,3047,0.0734517754260782,2256,0.0432797452327054,2729,0.0432481260201899,3370,0.0505565723544061,2646,0.0423719313978254,3021,0.0462018444033218
"1194","ITA","Europe","Italy","2020-04-27",197675,2324,26644,260,3269.418,38.437,440.675,4.3,1789662,32003,29.6,0.529,55948,0.925,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0726181920444958,3047,0.0734517754260782,2256,0.0432797452327054,2729,0.0432481260201899,3370,0.0505565723544061,2646,0.0423719313978254,3021,0.0462018444033218,2357,0.0472193284718327
"1204","ITA","Europe","Italy","2020-04-28",199414,1739,26977,333,3298.18,28.762,446.182,5.508,1846934,57272,30.547,0.947,56683,0.938,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0303638776365414,2256,0.0432797452327054,2729,0.0432481260201899,3370,0.0505565723544061,2646,0.0423719313978254,3021,0.0462018444033218,2357,0.0472193284718327,2324,0.0726181920444958
"1214","ITA","Europe","Italy","2020-04-29",201505,2091,27359,382,3332.764,34.584,452.5,6.318,1910761,63827,31.603,1.056,56787,0.939,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0327604305388002,2729,0.0432481260201899,3370,0.0505565723544061,2646,0.0423719313978254,3021,0.0462018444033218,2357,0.0472193284718327,2324,0.0726181920444958,1739,0.0303638776365414
"1224","ITA","Europe","Italy","2020-04-30",203591,2086,27682,323,3367.265,34.501,457.843,5.342,1979217,68456,32.735,1.132,57044,0.943,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0304721280822718,3370,0.0505565723544061,2646,0.0423719313978254,3021,0.0462018444033218,2357,0.0472193284718327,2324,0.0726181920444958,1739,0.0303638776365414,2091,0.0327604305388002
"1234","ITA","Europe","Italy","2020-05-01",205463,1872,27967,285,3398.227,30.962,462.556,4.714,2053425,74208,33.962,1.227,58724,0.971,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0252263906856404,2646,0.0423719313978254,3021,0.0462018444033218,2357,0.0472193284718327,2324,0.0726181920444958,1739,0.0303638776365414,2091,0.0327604305388002,2086,0.0304721280822718
"1244","ITA","Europe","Italy","2020-05-02",207428,1965,28236,269,3430.727,32.5,467.005,4.449,2108837,55412,34.879,0.916,57299,0.948,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0354616328593085,3021,0.0462018444033218,2357,0.0472193284718327,2324,0.0726181920444958,1739,0.0303638776365414,2091,0.0327604305388002,2086,0.0304721280822718,1872,0.0252263906856404
"1254","ITA","Europe","Italy","2020-05-03",209328,1900,28710,474,3462.151,31.425,474.845,7.84,2153772,44935,35.622,0.743,56588,0.936,"tests performed",93.52,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0422832980972516,2357,0.0472193284718327,2324,0.0726181920444958,1739,0.0303638776365414,2091,0.0327604305388002,2086,0.0304721280822718,1872,0.0252263906856404,1965,0.0354616328593085
"1264","ITA","Europe","Italy","2020-05-04",210717,1389,28884,174,3485.125,22.973,477.723,2.878,2191403,37631,36.244,0.622,57392,0.949,"tests performed",62.96,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0369110573729106,2324,0.0726181920444958,1739,0.0303638776365414,2091,0.0327604305388002,2086,0.0304721280822718,1872,0.0252263906856404,1965,0.0354616328593085,1900,0.0422832980972516
"1274","ITA","Europe","Italy","2020-05-05",211938,1221,29079,195,3505.319,20.195,480.948,3.225,2246666,55263,37.158,0.914,57105,0.944,"tests performed",62.96,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0220943488409967,1739,0.0303638776365414,2091,0.0327604305388002,2086,0.0304721280822718,1872,0.0252263906856404,1965,0.0354616328593085,1900,0.0422832980972516,1389,0.0369110573729106
"1284","ITA","Europe","Italy","2020-05-06",213013,1075,29315,236,3523.099,17.78,484.851,3.903,2310929,64263,38.221,1.063,57167,0.946,"tests performed",62.96,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.0167281328291552,2091,0.0327604305388002,2086,0.0304721280822718,1872,0.0252263906856404,1965,0.0354616328593085,1900,0.0422832980972516,1389,0.0369110573729106,1221,0.0220943488409967
